time,open,high,low,close,volume
2025-11-07 00:00:00,0.8623850000000001,0.8625,0.8622000000000001,0.8622100000000001,334.91000831127167
2025-11-07 00:01:00,0.86222,0.86223,0.861955,0.861955,366.15000581741333
2025-11-07 00:02:00,0.861955,0.8623800000000001,0.8619350000000001,0.8623800000000001,324.0600069761276
2025-11-07 00:03:00,0.8623750000000001,0.86277,0.862325,0.8627150000000001,177.17000353336334
2025-11-07 00:04:00,0.862695,0.862695,0.8625,0.8625800000000001,139.22000300884247
2025-11-07 00:05:00,0.8625800000000001,0.86266,0.8624200000000001,0.8626550000000001,99.70000267028809
2025-11-07 00:06:00,0.8626500000000001,0.86287,0.8625800000000001,0.862835,244.80000579357147
2025-11-07 00:07:00,0.8628,0.8629100000000001,0.8627300000000001,0.8628850000000001,202.2300044298172
2025-11-07 00:08:00,0.8628800000000001,0.8629100000000001,0.86276,0.86276,156.1100034713745
2025-11-07 00:09:00,0.8627450000000001,0.8627450000000001,0.8624200000000001,0.862495,273.3600059747696
2025-11-07 00:10:00,0.86249,0.8626200000000002,0.86249,0.8626050000000001,187.17000329494476
2025-11-07 00:11:00,0.8625900000000001,0.8625900000000001,0.86223,0.86223,226.9200041294098
2025-11-07 00:12:00,0.8622350000000001,0.8622450000000002,0.86188,0.8619450000000001,323.00000739097595
2025-11-07 00:13:00,0.8619150000000001,0.8619150000000001,0.86158,0.8616300000000001,345.04000556468964
2025-11-07 00:14:00,0.8616350000000002,0.861715,0.8615400000000001,0.861715,214.22000396251678
2025-11-07 00:15:00,0.8617300000000001,0.8619000000000001,0.861715,0.86188,215.95000398159027
2025-11-07 00:16:00,0.86188,0.8619300000000001,0.86188,0.86189,65.82000136375427
2025-11-07 00:17:00,0.861885,0.8619350000000001,0.8618100000000001,0.861815,84.47000193595886
2025-11-07 00:18:00,0.8618100000000001,0.8618350000000001,0.861755,0.8618350000000001,51.060001254081726
2025-11-07 00:19:00,0.8618350000000001,0.861985,0.8618350000000001,0.861985,67.08000123500824
2025-11-07 00:20:00,0.8620000000000001,0.86222,0.8620000000000001,0.8622150000000001,121.80000376701355
2025-11-07 00:21:00,0.8622000000000001,0.86238,0.8621700000000001,0.8622750000000001,174.06000304222107
2025-11-07 00:22:00,0.8622700000000001,0.8622700000000001,0.8620850000000001,0.8622100000000001,143.75000202655792
2025-11-07 00:23:00,0.8622100000000001,0.8622350000000001,0.8620000000000001,0.8620000000000001,96.21000242233276
2025-11-07 00:24:00,0.86201,0.8621200000000001,0.8620050000000001,0.8620800000000001,131.89000296592712
2025-11-07 00:25:00,0.8620700000000001,0.8622000000000001,0.86206,0.86215,117.51000237464905
2025-11-07 00:26:00,0.862145,0.8622050000000001,0.86212,0.86215,106.8700020313263
2025-11-07 00:27:00,0.86215,0.86223,0.86201,0.8620800000000001,200.5000034570694
2025-11-07 00:28:00,0.8620950000000001,0.86226,0.86195,0.86195,214.2000037431717
2025-11-07 00:29:00,0.8619650000000001,0.861985,0.8618950000000001,0.8619650000000001,79.07000184059143
2025-11-07 00:30:00,0.86199,0.8621650000000001,0.8619800000000001,0.862125,102.05000281333923
2025-11-07 00:31:00,0.8621200000000001,0.862315,0.8621050000000001,0.862245,104.5100028514862
2025-11-07 00:32:00,0.862255,0.8623700000000001,0.8622500000000001,0.8623700000000001,104.75000321865082
2025-11-07 00:33:00,0.8624,0.8625100000000001,0.8624,0.8624550000000001,124.7800030708313
2025-11-07 00:34:00,0.8624450000000001,0.8626,0.8624400000000001,0.8626,76.16000163555145
