entry_time,exit_time,direction,probability,pnl_pips,outcome,holding_bars
2025-11-07 15:07:00,2025-11-07 15:09:00,long,0.5967322679401119,-2.828571428571459,SL_HIT,2
2025-11-07 15:56:00,2025-11-07 15:57:00,long,0.5853797720481039,-2.7910714285718083,SL_HIT,1
2025-11-07 16:01:00,2025-11-07 16:38:00,long,0.5949684882914696,-3.0750000000004554,SL_HIT,37
2025-11-10 14:58:00,2025-11-10 15:00:00,long,0.5997998026740218,3.271428571428971,TP_HIT,2
2025-11-11 07:00:00,2025-11-11 07:18:00,short,0.23767347990685503,5.44285714285686,TP_HIT,18
2025-11-11 07:21:00,2025-11-11 07:29:00,long,0.6201747852508664,2.9785714285714957,TP_HIT,8
2025-11-11 08:04:00,2025-11-11 08:19:00,long,0.5872101082323512,3.6000000000000147,TP_HIT,15
2025-11-11 08:35:00,2025-11-11 08:39:00,long,0.5803366309353734,-2.105357142856718,SL_HIT,4
2025-11-11 15:50:00,2025-11-11 15:52:00,long,0.5918726488446294,-2.094642857142957,SL_HIT,2
2025-11-11 15:57:00,2025-11-11 16:21:00,long,0.6087629400592786,2.678571428571275,TP_HIT,24
2025-11-11 22:04:00,2025-11-11 22:05:00,long,0.5904580605750354,2.357142857143294,TP_HIT,1
2025-11-12 08:07:00,2025-11-12 08:19:00,long,0.5940555602160402,1.8214285714286709,TP_HIT,12
2025-11-12 09:18:00,2025-11-12 09:21:00,long,0.6231049317848085,-2.930357142857245,SL_HIT,3
2025-11-12 09:26:00,2025-11-12 09:36:00,long,0.5983436273561562,2.8571428571429216,TP_HIT,10
2025-11-13 07:00:00,2025-11-13 07:02:00,short,0.41102751092234074,-1.8482142857145554,SL_HIT,2
2025-11-13 07:32:00,2025-11-13 07:38:00,long,0.5864084184897007,2.3214285714279814,TP_HIT,6
2025-11-13 08:53:00,2025-11-13 08:55:00,long,0.6290984374539483,-2.373214285714307,SL_HIT,2
2025-11-13 08:59:00,2025-11-13 09:06:00,long,0.6325081796701848,3.8571428571426534,TP_HIT,7
2025-11-13 12:38:00,2025-11-13 12:40:00,long,0.586637978693843,-2.0196428571430602,SL_HIT,2
2025-11-13 22:47:00,2025-11-13 22:48:00,short,0.4120025314764444,-3.1875000000000027,SL_HIT,1
2025-11-13 23:00:00,2025-11-13 23:10:00,long,0.6161988246104634,7.064285714285902,TP_HIT,10
2025-11-14 07:31:00,2025-11-14 07:33:00,long,0.5843801091980658,-3.2999999999999075,SL_HIT,2
