entry_time,exit_time,direction,probability,pnl_pips,outcome,holding_bars
2025-11-10 00:00:00,2025-11-10 00:01:00,long,0.5994718108305124,-5.035714285714145,SL_HIT,1
2025-12-10 19:50:00,2025-12-10 19:55:00,long,0.5878890436514506,14.52857142857214,TP_HIT,5
2025-12-16 13:34:00,2025-12-16 13:43:00,long,0.5836303337441603,-7.5107142857146565,SL_HIT,9
2025-12-16 13:46:00,2025-12-16 13:59:00,long,0.6147098779971817,11.521428571428299,TP_HIT,13
2025-12-16 14:02:00,2025-12-16 14:04:00,long,0.597451880134669,-4.832142857142809,SL_HIT,2
2025-12-16 14:07:00,2025-12-16 14:18:00,long,0.5934803361153244,-4.7946428571416115,SL_HIT,11
2025-12-16 14:21:00,2025-12-16 14:26:00,long,0.5991801688835153,5.250000000000514,TP_HIT,5
2025-12-16 14:29:00,2025-12-16 14:47:00,long,0.5866011112696764,4.735714285712382,TP_HIT,18
2025-12-18 13:34:00,2025-12-18 13:50:00,long,0.5867911152515415,10.035714285714748,TP_HIT,16
2025-12-18 14:03:00,2025-12-18 14:18:00,long,0.5951229492264346,-7.194642857142347,SL_HIT,15
2025-12-18 14:22:00,2025-12-18 15:02:00,long,0.5876100457578761,-0.3,TIME_EXIT,40
2025-12-18 15:36:00,2025-12-18 15:40:00,long,0.5887760542488976,5.207142857141188,TP_HIT,4
2025-12-23 13:30:00,2025-12-23 13:33:00,long,0.5907711235538977,3.7142857142866363,TP_HIT,3
2025-12-25 22:09:00,2025-12-25 22:21:00,long,0.6030305776964113,-3.155357142857768,SL_HIT,12
2025-12-26 15:54:00,2025-12-26 15:55:00,long,0.5811710548594952,-2.9250000000000673,SL_HIT,1
2026-01-09 13:30:00,2026-01-09 13:32:00,long,0.6357339317798253,5.185714285715014,TP_HIT,2
2026-01-13 13:30:00,2026-01-13 13:32:00,long,0.582790324127249,6.564285714284371,TP_HIT,2
2026-01-15 13:30:00,2026-01-15 13:31:00,long,0.597709220958859,-2.9250000000000673,SL_HIT,1
2026-01-16 00:54:00,2026-01-16 00:56:00,long,0.5807458507560225,1.2785714285697163,TP_HIT,2
2026-01-16 15:20:00,2026-01-16 15:21:00,long,0.5885491429810737,-4.360714285714956,SL_HIT,1
2026-01-16 15:42:00,2026-01-16 15:45:00,long,0.6131061953997942,6.1071428571420086,TP_HIT,3
