Date,MMM,AOS,ALLE,AME,ADP,AXON,BA,BR,BLDR,CHRW,CARR,CAT,CTAS,CPRT,CSX,CMI,DAY,DE,DAL,DOV,ETN,EME,EMR,EFX,EXPD,FAST,FDX,FTV,GE,GEV,GNRC,GD,HON,HWM,HUBB,HII,IEX,ITW,IR,JBHT,J,JCI,LHX,LDOS,LII,LMT,MAS,NDSN,NSC,NOC
2022-11-01,93.52515411376953,57.82218933105469,108.96003723144531,139.6454315185547,247.63983154296875,184.02999877929688,178.8800048828125,141.73223876953125,63.93000030517578,92.7399673461914,42.65236282348633,224.61837768554688,112.40817260742188,33.279998779296875,31.30944061279297,233.40151977539062,68.44000244140625,423.1676330566406,34.409332275390625,136.7300567626953,156.18714904785156,153.5626678466797,90.13215637207031,193.281494140625,111.88343048095703,24.014455795288086,170.56153869628906,50.25822448730469,52.75837326049805,,105.5199966430664,236.82960510253906,206.04580688476562,37.295265197753906,243.45022583007812,216.6813507080078,228.2789306640625,212.2484130859375,53.7969970703125,178.50616455078125,102.20907592773438,62.60137176513672,212.86483764648438,105.31363677978516,252.0432586669922,447.75250244140625,48.00444412231445,227.90591430664062,239.2744903564453,507.5650329589844
2022-12-01,90.0759048461914,54.490318298339844,100.916259765625,136.99803161621094,223.9390106201172,165.92999267578125,190.49000549316406,127.49341583251953,64.87999725341797,84.726318359375,39.6978759765625,227.6112518310547,110.22057342529297,30.44499969482422,29.76555061340332,226.58175659179688,64.1500015258789,411.4225769042969,31.96750831604004,130.905029296875,150.7478485107422,146.831298828125,90.92316436767578,190.71218872070312,100.77487182617188,22.061038970947266,162.1186065673828,47.85400390625,51.4205322265625,,100.66000366210938,232.81350708007812,202.10360717773438,39.062164306640625,225.8935546875,216.651611328125,219.4741973876953,205.55824279785156,52.10139083862305,169.66006469726562,96.98310852050781,60.30235290527344,196.16798400878906,101.32572174072266,231.52603149414062,451.7516784667969,44.39204406738281,229.09121704101562,231.14305114746094,521.0162963867188
2023-01-01,86.44041442871094,64.44783782958984,113.12161254882812,142.31710815429688,212.73001098632812,195.44000244140625,213.0,143.6375732421875,79.69999694824219,93.2613525390625,44.01365661621094,239.706298828125,108.29740905761719,33.30500030517578,29.707904815673828,233.36175537109375,72.27999877929688,406.8769836425781,38.03801727294922,146.77877807617188,155.79998779296875,146.97006225585938,85.39546203613281,218.02967834472656,104.87686157226562,23.566896438598633,182.6788330078125,50.66938018798828,63.32875442504883,,120.5999984741211,218.69134521484375,196.61483764648438,40.33086395263672,220.339599609375,207.12823486328125,230.38400268554688,221.56167602539062,55.84072494506836,183.9541015625,99.79398345947266,65.90640258789062,202.39572143554688,95.53178405761719,253.34849548339844,430.18048095703125,50.60331344604492,235.11399841308594,230.57086181640625,427.8443603515625
2023-02-01,80.9271011352539,62.78935241699219,108.46393585205078,139.01742553710938,207.08702087402344,200.30999755859375,201.5500030517578,134.4858856201172,84.77999877929688,93.0658187866211,43.530311584472656,228.68722534179688,107.01123046875,35.22999954223633,29.294761657714844,227.32054138183594,72.93000030517578,403.4128723144531,37.29866409301758,144.91297912597656,168.01734924316406,165.9402313232422,78.28705596923828,198.72886657714844,101.3955078125,24.037771224975586,191.49900817871094,49.648990631103516,66.65727996826172,,120.01000213623047,215.0019073486328,180.58236694335938,41.80772018432617,242.122314453125,202.1129913330078,216.8065643310547,218.85833740234375,57.90483856201172,175.91671752929688,96.52272033691406,59.41712951660156,198.9756622314453,93.82103729248047,247.72007751464844,440.39501953125,49.87090301513672,212.25009155273438,210.8821563720703,443.1899719238281
2023-03-01,79.99696350097656,66.15699005126953,102.70923614501953,142.7197265625,209.73422241210938,224.85000610351562,212.42999267578125,140.0170440673828,88.77999877929688,92.51651763916016,44.22633361816406,218.46287536621094,113.2104263305664,37.60499954223633,28.869596481323242,224.80441284179688,73.22000122070312,397.29296875,33.97154998779297,147.38665771484375,164.56922912597656,161.34564208984375,82.97657775878906,199.4003448486328,106.78724670410156,25.322677612304688,215.31150817871094,50.827449798583984,75.22650146484375,,108.01000213623047,215.28494262695312,181.19754028320312,42.03721237182617,235.2399444580078,195.52880859375,222.63677978515625,228.51715087890625,58.03440475463867,171.09381103515625,95.12167358398438,57.04877853393555,184.89031982421875,88.97872924804688,244.2691192626953,441.738037109375,47.5496826171875,215.35922241210938,199.94186401367188,442.5151672363281
2023-04-01,80.8417739868164,65.334228515625,106.77131652832031,135.6936492919922,208.43031311035156,210.7100067138672,206.77999877929688,139.64706420898438,94.7699966430664,94.49305725097656,40.42721939086914,208.87811279296875,111.5196533203125,39.525001525878906,29.54456901550293,221.19065856933594,63.47999954223633,364.88702392578125,33.37812423706055,141.77987670898438,161.30799865722656,169.69129943847656,79.28195190429688,204.8463897705078,110.39464569091797,25.27573013305664,215.83676147460938,47.03981399536133,77.95051574707031,,102.22000122070312,205.9739227294922,189.46482849121094,43.942142486572266,260.3872375488281,190.46630859375,198.8245086669922,228.34910583496094,56.877315521240234,170.9280548095703,93.46224212646484,57.0341682434082,184.87693786621094,90.49176788330078,275.23431396484375,434.0009460449219,51.17424774169922,209.59393310546875,191.48208618164062,442.0838928222656
2023-05-01,71.01624298095703,61.44559097290039,101.22399139404297,142.7178497314453,197.99932861328125,192.91000366210938,205.6999969482422,140.90516662597656,115.94999694824219,88.56324768066406,39.53785705566406,197.486083984375,115.52515411376953,43.79499816894531,29.573495864868164,192.36549377441406,61.849998474121094,333.96014404296875,35.343257904052734,129.33433532714844,169.78265380859375,163.76739501953125,73.96855926513672,205.0823211669922,106.97148132324219,25.446870803833008,206.55062866210938,48.545921325683594,79.966796875,,108.91999816894531,193.73146057128906,181.65261840820312,42.41423034667969,273.0914306640625,190.2018585205078,191.92459106445312,206.4429168701172,56.518211364746094,162.81509399414062,88.71871185302734,56.90073013305664,166.6592559814453,75.7429428100586,268.9858093261719,414.9009094238281,46.210792541503906,211.16363525390625,196.339111328125,417.37615966796875
2023-06-01,77.33428192138672,69.94072723388672,115.99105834960938,159.25534057617188,208.2313690185547,195.1199951171875,211.16000366210938,159.06570434570312,136.0,88.38523864746094,48.27177810668945,236.16746520996094,121.92321014404297,45.60499954223633,32.99867630004883,232.4058837890625,66.97000122070312,391.1131286621094,46.24878692626953,143.7550048828125,195.1024169921875,183.57765197753906,86.61738586425781,231.7401580810547,118.17243957519531,27.875782012939453,234.90182495117188,55.809635162353516,86.51978302001953,,149.1300048828125,204.1400604248047,197.7593231201172,49.21479034423828,321.8017883300781,216.29385375976562,207.43966674804688,236.10736083984375,65.2182846069336,176.94601440429688,96.45758056640625,64.94499206542969,185.46429443359375,85.85365295410156,318.3485412597656,433.0981140136719,55.188140869140625,241.1963348388672,215.29425048828125,438.7339172363281
2023-07-01,86.15019989013672,69.79657745361328,113.37033081054688,156.28826904296875,235.61727905273438,185.92999267578125,238.85000610351562,162.0093994140625,144.42999267578125,94.4561538696289,58.049808502197266,254.51951599121094,123.13980865478516,44.19499969482422,32.243873596191406,247.2322235107422,70.80999755859375,415.958251953125,45.0035514831543,142.1193389892578,199.19656372070312,213.64076232910156,87.53731536865234,200.9925079345703,124.1917953491211,27.696216583251953,257.2361755371094,58.48181915283203,89.97743225097656,,153.6999969482422,212.138671875,185.0169677734375,50.783775329589844,302.81744384765625,218.260986328125,218.27745056152344,249.84747314453125,65.12847137451172,199.3391571044922,101.74737548828125,66.66459655761719,180.68577575683594,91.14558410644531,359.9707946777344,419.9183349609375,58.362083435058594,244.52984619140625,221.77891540527344,428.3382568359375
2023-08-01,82.41830444335938,69.95648956298828,110.41141510009766,157.1850128173828,242.62123107910156,212.91000366210938,224.02999877929688,179.6556396484375,145.0399932861328,85.26323699951172,56.002708435058594,271.1748352050781,123.66226196289062,44.83000183105469,29.224639892578125,218.07247924804688,72.5199966430664,397.8907775878906,41.802974700927734,144.38784790039062,223.49945068359375,223.0010528564453,94.14933776855469,203.57284545898438,113.86035919189453,27.372949600219727,248.72669982910156,58.85502243041992,90.21736145019531,,118.80999755859375,216.36932373046875,179.11753845214844,49.12541198730469,316.4539489746094,209.37548828125,219.49945068359375,234.69459533691406,69.45906066894531,183.6414794921875,109.60626220703125,56.60978698730469,169.81544494628906,95.02413177490234,369.15032958984375,421.781005859375,56.75587463378906,237.27005004882812,194.64398193359375,416.87420654296875
2023-09-01,73.41704559326172,63.80995559692383,101.08838653564453,145.6062774658203,229.25184631347656,198.99000549316406,191.67999267578125,172.74766540527344,124.48999786376953,81.73578643798828,53.80939483642578,263.3326416015625,118.30753326416016,43.09000015258789,29.86370849609375,218.1389617919922,67.8499984741211,365.396484375,36.07065963745117,136.30392456054688,207.74208068847656,209.21823120117188,93.043212890625,180.40866088867188,111.83114624023438,25.975299835205078,252.44302368164062,55.40330123901367,87.135498046875,,108.95999908447266,210.95628356933594,177.0312957763672,45.96610641479492,305.230224609375,195.51829528808594,201.67965698242188,218.5264129638672,63.60090255737305,184.6455535888672,110.97205352783203,51.00248336791992,166.0299072265625,89.81051635742188,367.9175720214844,387.2934265136719,51.656402587890625,217.5268096923828,188.07542419433594,425.5497131347656
