Date,ABNB,MO,AMZN,APTV,ADM,AZO,BBY,BKNG,BF-B,BG,CPB,KMX,CCL,CMG,CHD,CLX,KO,CL,CAG,STZ,COST,DRI,DECK,DG,DLTR,DPZ,DASH,DHI,EBAY,EL,EXPE,F,GRMN,GIS,GM,GPC,HAS,HSY,HLT,HD,HRL,K,KVUE,KDP,KMB,KHC,KR,LW,LVS,LEN
2018-07-01,,33.69379806518555,88.87200164794922,96.79065704345703,39.0086784362793,705.530029296875,57.38071060180664,1999.878173828125,47.327938079833984,55.25777053833008,31.74825096130371,74.68000030517578,55.310306549072266,8.673199653625488,51.209197998046875,109.65177917480469,37.24939727783203,56.00718688964844,27.89494514465332,187.575927734375,197.33285522460938,86.6378173828125,18.80500030517578,88.92530059814453,91.27999877929688,242.07394409179688,,40.36461639404297,29.874286651611328,123.24276733398438,130.3303985595703,6.883215427398682,52.600318908691406,35.20512008666992,34.01507568359375,79.05206298828125,76.56295776367188,82.94775390625,76.79835510253906,165.5420379638672,29.5357666015625,51.72077941894531,,3.2542741298675537,88.7364501953125,42.603492736816406,24.8403377532959,63.179203033447266,62.58741760253906,46.398773193359375
2018-08-01,,33.6019401550293,100.635498046875,86.86189270019531,40.73845291137695,766.8800048828125,60.84513473510742,1923.805419921875,46.43864822387695,51.9405403137207,30.877599716186523,78.05000305175781,57.41105270385742,9.503600120544434,51.83214569091797,118.45449829101562,35.60381317138672,55.86326217651367,28.085763931274414,185.76470947265625,210.34344482421875,94.64926147460938,20.30666732788086,97.89273834228516,80.51000213623047,275.1601867675781,,41.112770080566406,30.910282135009766,127.97374725341797,127.07801818847656,6.5906572341918945,57.39289855957031,35.553707122802734,32.34617614746094,81.115478515625,76.82025146484375,84.89875793457031,75.782958984375,168.26589965820312,32.30863952636719,52.27416229248047,,19.193525314331055,90.04579162597656,41.20341110229492,26.981739044189453,60.77861022949219,56.94670867919922,45.89994430541992
2018-09-01,,34.62974548339844,100.1500015258789,82.80551147460938,40.90778350830078,775.7000122070312,60.692195892333984,1955.7939453125,44.95353317260742,55.35573196411133,28.670368194580078,74.66999816894531,60.02489471435547,9.090399742126465,54.600982666015625,122.89108276367188,36.89791488647461,56.3174934387207,25.9611873626709,193.0514373779297,212.44845581054688,90.69332122802734,19.76333236694336,99.31936645507812,81.55000305175781,271.69488525390625,,39.072174072265625,29.490253448486328,133.08328247070312,127.36842346191406,6.430757999420166,59.001651763916016,33.16594696044922,30.210704803466797,80.74990844726562,81.31452178955078,86.77400970458984,79.02230834960938,174.5029296875,32.51495361328125,51.38639450073242,,19.504995346069336,88.56502532958984,39.38551712036133,25.051897048950195,60.0440673828125,51.6454963684082,41.47607421875
2018-10-01,,37.822723388671875,79.90049743652344,75.79812622070312,38.450225830078125,733.469970703125,53.966087341308594,1847.929443359375,41.33344268798828,49.788753509521484,29.2808780670166,67.91000366210938,52.748863220214844,9.206600189208984,54.600982666015625,121.2896499633789,38.573272705078125,50.09272003173828,27.20688819885254,178.37693786621094,206.79534912109375,86.90864562988281,21.19499969482422,101.20943450927734,84.30000305175781,248.20213317871094,,33.310455322265625,25.926767349243164,125.86681365966797,122.43888092041016,6.6393232345581055,56.160011291503906,33.84595489501953,33.18805694580078,80.11813354492188,70.94133758544922,91.15525817871094,69.62142181396484,148.1610870361328,36.0140266418457,48.0545768737793,,21.887348175048828,81.98854064941406,39.285465240478516,25.611284255981445,70.46611022949219,44.97136688232422,38.18037033081055
2018-11-01,,31.885297775268555,84.50849914550781,70.96204376220703,37.44929885864258,809.0700073242188,49.68171310424805,1864.983642578125,42.56435012817383,45.978057861328125,30.96926498413086,66.06999969482422,56.749267578125,9.464200019836426,60.87314987182617,136.1912078857422,40.60343933105469,53.78771209716797,24.86237144470215,175.27015686035156,209.19232177734375,90.7916488647461,22.206666946411133,101.13581848144531,86.7699966430664,256.0787048339844,,34.477638244628906,26.65911293029785,130.64727783203125,117.90953063964844,6.659514427185059,56.58443832397461,33.059505462646484,34.42161178588867,84.85549926757812,70.87834930419922,92.1335678100586,73.89634704589844,151.90135192871094,37.38155746459961,46.71158218383789,,22.879497528076172,90.69049072265625,36.53398513793945,25.52522087097168,69.14984130859375,48.41714096069336,37.99355697631836
2018-12-01,,28.721771240234375,75.09850311279297,60.766807556152344,33.586219787597656,838.3400268554688,40.73609161376953,1697.932861328125,42.43947219848633,43.421485900878906,26.06317710876465,62.72999954223633,46.795433044433594,8.6358003616333,60.679527282714844,126.7510757446289,38.44793701171875,50.400577545166016,16.421165466308594,144.51849365234375,184.6932373046875,82.01966857910156,21.325000762939453,98.48419189453125,90.31999969482422,228.9952392578125,,32.24134063720703,25.06938934326172,119.51144409179688,110.25191497802734,5.413951873779297,53.74927520751953,30.42630958557129,30.340011596679688,78.56353759765625,63.28424072265625,91.79244995117188,70.38238525390625,145.60679626464844,35.383567810058594,42.21233367919922,,21.72704315185547,89.5663833618164,31.129043579101562,23.772403717041016,66.48140716552734,45.870262145996094,34.810394287109375
2019-01-01,,29.1739559173584,85.9365005493164,78.09771728515625,36.80794143676758,847.3400268554688,45.90758514404297,1806.753662109375,42.29560470581055,44.745906829833984,27.99085235595703,58.779998779296875,54.6547966003418,10.59220027923584,59.618370056152344,122.01460266113281,39.0812873840332,54.76997375488281,16.636417388916016,156.05697631835938,194.5938262939453,86.18389129638672,21.40833282470703,105.1816177368164,96.83000183105469,262.5761413574219,,35.76686096191406,30.05290985107422,125.3170394897461,116.71141815185547,6.227814197540283,59.19696044921875,34.72380065917969,35.76427459716797,82.24629974365234,70.53563690185547,90.86746215820312,73.00946807861328,155.5302734375,35.08510971069336,43.693214416503906,,23.065919876098633,88.33918762207031,34.75979995727539,24.48989486694336,65.3426742553711,52.14423751831055,42.163700103759766
2019-02-01,,30.982913970947266,81.99150085449219,82.02581024169922,34.840476989746094,938.969970703125,53.34701919555664,1672.913818359375,44.300724029541016,43.12897491455078,28.755712509155273,62.099998474121094,54.82564163208008,12.15060043334961,60.71643829345703,130.7630615234375,36.81582260131836,56.154232025146484,18.147979736328125,152.01307678222656,198.3201446533203,92.73968505859375,24.65833282470703,108.2311782836914,96.33000183105469,232.23081970214844,,36.1761589050293,33.178768157958984,144.16697692871094,120.68500518798828,6.3147101402282715,71.85270690917969,37.2701301574707,36.185890197753906,89.62885284423828,66.58789825439453,94.78997039794922,81.45928955078125,156.89462280273438,36.122703552246094,41.657005310058594,,21.43903350830078,92.6617660522461,24.004947662353516,25.35434341430664,62.81346893310547,54.88725280761719,42.700748443603516
2019-03-01,,33.95055389404297,89.0374984741211,78.67326354980469,35.65234375,1024.1199951171875,55.067405700683594,1720.1031494140625,47.24574279785156,43.5322380065918,30.4401798248291,69.80000305175781,48.55583190917969,14.206199645996094,65.95893859863281,132.77381896972656,38.05005645751953,58.430389404296875,21.5414981842041,158.2259063720703,220.12869262695312,100.48248291015625,24.498332977294922,108.99861907958984,105.04000091552734,238.8570098876953,,38.64314651489258,33.29387283325195,152.49537658691406,116.46675872802734,6.321909427642822,73.88925170898438,40.923583984375,34.00447082519531,92.30665588378906,66.68199157714844,98.9898681640625,81.61572265625,162.61480712890625,37.28902053833008,42.48630142211914,,23.84293556213379,98.26920318603516,23.614389419555664,21.368799209594727,67.915771484375,54.46730422973633,43.688621520996094
2019-04-01,,32.57571792602539,96.32599639892578,84.8194580078125,36.86749267578125,1028.31005859375,58.07688903808594,1828.6181640625,47.86281204223633,42.990848541259766,30.88724708557129,77.86000061035156,52.51918411254883,13.7608003616333,69.40365600585938,132.16978454589844,40.1842041015625,62.05353927612305,23.90221405029297,191.02081298828125,223.21055603027344,97.2811279296875,26.36833381652832,115.20231628417969,111.27999877929688,251.0717010498047,,41.37936782836914,34.73714828491211,158.26173400878906,127.39961242675781,7.524371147155762,73.83346557617188,40.70216751098633,36.054420471191406,85.08967590332031,79.88981628417969,107.62769317626953,85.42598724365234,173.9084930419922,33.27354049682617,45.0926399230957,,24.780624389648438,102.73362731933594,24.33736228942871,22.393800735473633,63.484100341796875,60.68646240234375,46.30512237548828
2019-05-01,,29.415878295898438,88.75350189208984,63.38201141357422,31.676292419433594,1027.1099853515625,48.9138298034668,1632.674072265625,44.889915466308594,42.89241409301758,29.246435165405273,78.27999877929688,49.005775451660156,13.199399948120117,68.90362548828125,123.90377807617188,40.241546630859375,59.72306823730469,20.93211555480957,159.2366180419922,217.80142211914062,96.83086395263672,25.350000381469727,116.59396362304688,101.58999633789062,259.3485107421875,,39.931880950927734,32.20917510986328,148.33177185058594,112.83853912353516,6.964705944061279,65.859375,39.47383117675781,30.861459732055664,82.06912994384766,75.12141418457031,113.75691223144531,87.83192443847656,162.08409118652344,33.065738677978516,39.30463409423828,,24.161792755126953,102.34150695800781,20.244531631469727,19.81391143798828,53.69640350341797,49.78009033203125,44.229862213134766
2019-06-01,,28.39057159423828,94.68150329589844,80.22093963623047,34.0189323425293,1099.469970703125,54.424156188964844,1848.0576171875,49.784873962402344,46.130592346191406,32.274986267089844,86.83000183105469,44.991188049316406,14.657600402832031,67.86285400390625,127.48411560058594,41.70769500732422,61.481651306152344,20.73663330078125,178.3734893798828,240.88671875,101.33445739746094,29.328332901000977,123.81236267089844,107.38999938964844,258.2165222167969,,40.4163932800293,35.54733657836914,169.11398315429688,130.8861846923828,7.484131813049316,68.71833801269531,41.93295669555664,35.66563034057617,85.95269012451172,83.44368743896484,116.17952728271484,96.13664245605469,177.55398559570312,33.944915771484375,40.495269775390625,,24.770334243774414,106.65473937988281,23.04804229736328,18.962953567504883,57.58546829223633,53.4819221496582,43.161067962646484
2019-07-01,,28.6672306060791,93.33899688720703,86.98954772949219,34.25239562988281,1123.0400390625,60.19086456298828,1859.78857421875,49.38633728027344,48.38288497924805,33.29792404174805,87.76000213623047,45.64841842651367,15.910599708557129,70.07357788085938,135.38575744628906,43.44485092163086,61.54169464111328,22.574155807495117,178.26475524902344,251.25108337402344,101.19293212890625,26.046667098999023,122.76809692382812,101.75,227.4240264892578,,43.040225982666016,37.06821060180664,170.11138916015625,130.60084533691406,6.97202205657959,68.15904235839844,42.40402603149414,37.741233825683594,81.20418548583984,95.66651153564453,131.53089904785156,94.9661865234375,183.71714782714844,34.32170867919922,44.01034927368164,,24.118934631347656,109.39530181884766,23.768287658691406,18.48255157470703,61.002777099609375,55.45209503173828,42.3683967590332
2019-08-01,,26.63914680480957,88.81449890136719,82.54330444335938,31.725982666015625,1101.68994140625,50.060752868652344,1938.4541015625,53.1527214050293,44.22608184814453,36.55496597290039,83.27999877929688,42.603904724121094,16.768400192260742,74.1048355102539,132.5384063720703,45.434261322021484,63.97837829589844,22.338546752929688,185.08485412597656,268.68902587890625,101.42426300048828,24.575000762939453,143.31285095214844,101.52999877929688,210.97152709960938,,46.35750198364258,36.25828552246094,182.85659790039062,128.00340270996094,6.808778285980225,70.74353790283203,43.347900390625,34.70060348510742,75.49348449707031,87.70531463623047,137.37318420410156,90.8547592163086,195.9425506591797,35.86087417602539,47.472511291503906,,23.500274658203125,113.7985610961914,18.949289321899414,20.683687210083008,63.9747428894043,50.89225387573242,45.461727142333984
2019-09-01,,24.909486770629883,86.79550170898438,86.99759674072266,34.56685256958008,1084.6199951171875,54.26066207885742,1934.7080078125,56.56767654418945,47.315277099609375,38.11464309692383,88.0,42.7110481262207,16.80940055847168,70.0915298461914,127.26740264892578,44.93896484375,63.426185607910156,24.16596221923828,188.46670532226562,263.20806884765625,99.11038970947266,24.559999465942383,145.9295654296875,114.16000366210938,227.4798126220703,,49.54874801635742,35.20096206665039,184.1341552734375,132.5890655517578,6.80135440826416,73.44942474365234,44.41146469116211,35.06547546386719,83.26940155029297,94.23140716552734,135.00538635253906,91.72994232177734,199.47608947753906,36.803462982177734,49.088619232177734,,23.534727096557617,114.55662536621094,21.0703067779541,22.67536163330078,66.28993225097656,52.99325942993164,49.78504180908203
