Date,ACN,ADBE,AMD,AKAM,APH,ADI,AAPL,AMAT,APP,ANET,ADSK,AVGO,CDNS,CDW,CSCO,CTSH,GLW,CRWD,DDOG,DELL,EPAM,FFIV,FICO,FSLR,FTNT,IT,GEN,GDDY,HPE,HPQ,IBM,INTC,INTU,JBL,KEYS,KLAC,LRCX,MCHP,MU,MSFT,MPWR,MSI,NTAP,NVDA,NXPI,ON,ORCL,PLTR,PANW,PTC
2023-07-01,304.5891418457031,546.1699829101562,114.4000015258789,94.5,43.331695556640625,191.87979125976562,194.28208923339844,148.5744171142578,31.399999618530273,38.772499084472656,211.99000549316406,87.1669692993164,234.00999450683594,181.977294921875,48.41302490234375,63.691650390625,31.879148483276367,161.66000366210938,116.72000122070312,50.54401397705078,236.80999755859375,158.24000549316406,837.969970703125,207.39999389648438,77.72000122070312,353.5899963378906,18.590978622436523,77.08999633789062,16.33243751525879,30.221582412719727,133.32907104492188,35.05546569824219,503.5700378417969,110.08007049560547,161.0800018310547,503.1929016113281,70.19193267822266,88.9189453125,70.53734588623047,330.2337341308594,549.9141235351562,279.91522216796875,74.05191802978516,46.6976318359375,214.10911560058594,107.75,113.8554916381836,19.84000015258789,124.9800033569336,145.80999755859375
2023-08-01,312.86468505859375,559.3400268554688,105.72000122070312,105.08999633789062,43.366050720214844,174.8103485107422,185.79676818847656,149.7211456298828,43.220001220703125,48.807498931884766,221.94000244140625,89.51820373535156,240.44000244140625,205.40176391601562,53.75751495361328,69.07405853271484,30.827157974243164,163.02999877929688,96.4800033569336,54.08861541748047,258.989990234375,163.66000366210938,904.5900268554688,189.1199951171875,60.209999084472656,349.67999267578125,19.35564422607422,72.51000213623047,15.965946197509766,27.349468231201172,135.77964782714844,34.438053131103516,534.124267578125,113.8100814819336,133.3000030517578,491.36572265625,68.62004852294922,77.46568298339844,69.23468780517578,322.2118225097656,512.2893676757812,276.92694091796875,73.2886962890625,49.321868896484375,197.53578186035156,98.45999908447266,117.3348617553711,14.979999542236328,121.6500015258789,147.1699981689453
2023-09-01,296.7657775878906,509.8999938964844,102.81999969482422,106.54000091552734,41.211978912353516,168.3768310546875,169.5492706298828,135.99014282226562,39.959999084472656,45.98249816894531,206.91000366210938,80.56436920166016,234.3000030517578,196.8343505859375,50.39240646362305,65.61656188964844,28.865510940551758,167.3800048828125,91.08999633789062,66.26432037353516,255.69000244140625,161.13999938964844,868.530029296875,161.58999633789062,58.68000030517578,343.6099853515625,17.004587173461914,74.4800033569336,16.323043823242188,23.658079147338867,131.23411560058594,34.965206146240234,503.6922302246094,126.3091049194336,132.30999755859375,450.2822570800781,61.23147201538086,74.26167297363281,67.34394836425781,311.0622863769531,454.0927734375,265.8623352050781,72.50516510009766,43.469791412353516,191.96653747558594,92.94999694824219,103.23207092285156,16.0,117.22000122070312,141.67999267578125
2023-10-01,287.08331298828125,532.0599975585938,98.5,103.33000183105469,39.62111282348633,152.01698303222656,169.11355590820312,129.99855041503906,36.439998626708984,50.092498779296875,197.6300048828125,82.0554428100586,239.85000610351562,195.50755310058594,48.864505767822266,62.449066162109375,25.35087013244629,176.77000427246094,81.47000122070312,64.35045623779297,217.57000732421875,151.58999633789062,845.8699951171875,142.4499969482422,57.16999816894531,332.0400085449219,16.023548126220703,73.2300033569336,14.555249214172363,24.455608367919922,135.29368591308594,35.89957809448242,487.9291076660156,122.23782348632812,122.05000305175781,461.1206359863281,57.63907241821289,67.82978057861328,66.19564056396484,333.09033203125,435.1658630371094,272.793701171875,69.54303741455078,40.755977630615234,166.39930725097656,62.63999938964844,100.77601623535156,14.800000190734863,121.51000213623047,140.4199981689453
2023-11-01,323.25421142578125,611.010009765625,121.16000366210938,115.52999877929688,44.7563591003418,177.18728637695312,188.10751342773438,147.11886596679688,37.47999954223633,54.9275016784668,218.42999267578125,90.28275299072266,273.2699890136719,205.73170471191406,45.67694091796875,68.17379760742188,26.989776611328125,236.99000549316406,116.56999969482422,73.37962341308594,258.19000244140625,171.19000244140625,1087.5999755859375,157.77999877929688,52.560001373291016,434.8399963378906,21.236495971679688,100.05999755859375,16.003202438354492,27.25132942199707,148.31419372558594,43.96468734741211,564.3353271484375,114.79207611083984,135.88999938964844,534.672119140625,70.15225982666016,79.39006042480469,75.47807312011719,373.28460693359375,540.5537109375,316.300048828125,87.9088363647461,46.742454528808594,196.94236755371094,71.33000183105469,113.6753921508789,20.049999237060547,147.5449981689453,157.36000061035156
2023-12-01,340.49688720703125,596.5999755859375,147.41000366210938,118.3499984741211,48.760276794433594,191.85464477539062,190.9136505126953,159.53253173828125,39.849998474121094,58.877498626708984,243.47999572753906,108.8633804321289,272.3699951171875,222.40625,47.69737243652344,73.46878814697266,29.128292083740234,255.32000732421875,121.37999725341797,73.98894500732422,297.3399963378906,178.97999572753906,1164.010009765625,172.27999877929688,58.529998779296875,451.1099853515625,22.083541870117188,106.16000366210938,16.069446563720703,27.947938919067383,154.7167510986328,49.58590316772461,617.2374267578125,126.89511108398438,159.08999633789062,572.2529296875,76.75083923339844,86.2499008178711,84.62031555175781,371.2091064453125,621.3925170898438,306.7190246582031,84.80187225341797,49.49283218383789,221.6470184326172,83.52999877929688,103.13050842285156,17.170000076293945,147.44000244140625,174.9600067138672
2024-01-01,353.0820617675781,617.780029296875,167.69000244140625,123.2300033569336,49.839725494384766,186.73976135253906,182.8519287109375,161.72763061523438,41.130001068115234,64.66999816894531,253.80999755859375,115.60982513427734,288.4599914550781,221.81922912597656,47.37636947631836,75.0154037475586,31.079742431640625,292.5,124.44000244140625,80.15953826904297,278.1099853515625,183.6999969482422,1198.8299560546875,146.3000030517578,64.48999786376953,457.44000244140625,22.722240447998047,106.66000366210938,14.583874702453613,26.91073989868164,173.74061584472656,42.51066589355469,623.4588623046875,124.7934799194336,153.25999450683594,584.7946166992188,81.0780029296875,81.46781158447266,85.14070892333984,392.472412109375,594.6842651367188,313.9396667480469,83.87843322753906,61.49616622924805,204.14395141601562,71.12999725341797,109.26374816894531,16.09000015258789,169.2550048828125,180.64999389648438
2024-02-01,364.9864807128906,560.280029296875,192.52999877929688,110.91999816894531,53.852542877197266,186.21554565429688,179.2325439453125,198.4633026123047,59.720001220703125,69.38500213623047,258.1700134277344,127.41476440429688,304.3800048828125,240.88792419433594,46.02284240722656,76.86355590820312,30.840593338012695,324.1499938964844,131.4600067138672,91.96186828613281,304.3999938964844,187.22000122070312,1269.9100341796875,153.88999938964844,69.11000061035156,465.55999755859375,20.796464920043945,114.1500015258789,14.526646614074707,26.554553985595703,175.03660583496094,42.48106002807617,655.6114501953125,143.51898193359375,154.3000030517578,671.6810302734375,92.18880462646484,80.47312927246094,89.9661865234375,408.3261413574219,710.4401245117188,324.64013671875,86.22480773925781,79.07234954833984,242.10888671875,78.91999816894531,109.66749572753906,25.079999923706055,155.27499389648438,183.00999450683594
2024-03-01,337.5526123046875,504.6000061035156,180.49000549316406,108.76000213623047,56.864620208740234,192.01112365722656,170.25733947753906,203.3451690673828,69.22000122070312,72.49500274658203,260.4200134277344,129.85629272460938,311.2799987792969,250.87939453125,47.48811721801758,71.56510925292969,31.803937911987305,320.5899963378906,123.5999984741211,110.85748291015625,276.1600036621094,189.58999633789062,1249.6099853515625,168.8000030517578,68.30999755859375,476.6700134277344,21.80493927001953,118.68000030517578,16.911190032958984,28.326108932495117,182.2932586669922,43.714012145996094,642.8629760742188,133.4962158203125,156.3800048828125,689.2262573242188,95.46270751953125,86.2654037475586,117.05233764648438,416.0831298828125,668.388427734375,348.80218505859375,101.5599136352539,90.31071472167969,240.2086944580078,73.55000305175781,123.34647369384766,23.010000228881836,142.06500244140625,188.94000244140625
2024-04-01,293.04681396484375,462.8299865722656,158.3800048828125,100.93000030517578,59.6566162109375,195.66641235351562,169.11557006835938,195.87120056152344,70.56999969482422,64.13999938964844,212.85000610351562,127.93574523925781,275.6300048828125,237.22607421875,44.700294494628906,64.13420867919922,32.209205627441406,292.5400085449219,125.5,121.08733367919922,235.25999450683594,165.30999755859375,1133.3299560546875,176.3000030517578,63.18000030517578,412.5899963378906,19.604976654052734,122.37999725341797,16.333528518676758,26.567203521728516,158.65701293945312,30.155445098876953,618.7506103515625,116.9624252319336,147.94000244140625,680.0703125,88.07041931152344,88.44825744628906,112.26563262939453,385.03912353515625,661.647216796875,334.2006530761719,98.88956451416016,86.36276245117188,249.44178771972656,70.16000366210938,111.7001953125,21.969999313354492,145.44500732421875,177.44000244140625
2024-05-01,275.97784423828125,444.760009765625,166.89999389648438,92.23999786376953,65.38665771484375,228.71153259277344,190.87928771972656,212.07138061523438,81.4800033569336,74.4124984741211,201.60000610351562,130.71827697753906,286.30999755859375,219.3355712890625,44.605064392089844,64.59314727783203,35.95311737060547,313.6700134277344,110.18000030517578,136.10934448242188,177.92999267578125,168.97000122070312,1289.9300537109375,271.760009765625,59.31999969482422,419.6700134277344,24.170387268066406,139.6300048828125,16.958045959472656,34.52128982543945,159.2775115966797,30.531522750854492,570.9069213867188,118.49720001220703,138.47999572753906,749.3709106445312,91.81514739990234,93.49666595458984,124.23162078857422,410.5548095703125,727.1861572265625,359.584716796875,117.06737518310547,109.58319854736328,264.9327087402344,73.04000091552734,115.44956970214844,21.68000030517578,147.4550018310547,176.24000549316406
2024-06-01,296.6256103515625,555.5399780273438,162.2100067138672,90.08000183105469,66.55736541748047,222.63502502441406,209.4019317626953,233.1131134033203,83.22000122070312,87.62000274658203,247.4499969482422,157.97079467773438,307.75,220.1289825439453,45.57389450073242,66.68405151367188,37.77350997924805,383.19000244140625,129.69000244140625,134.5001678466797,188.11000061035156,172.22999572753906,1488.6600341796875,225.4600067138672,60.27000045776367,449.05999755859375,24.436613082885742,139.7100067138672,20.340045928955078,33.121517181396484,166.7395782470703,30.774776458740234,650.9016723632812,108.49510192871094,136.75,815.1367797851562,104.85323333740234,88.40091705322266,130.7214813232422,442.8213806152344,812.2484130859375,380.416259765625,125.20368194580078,123.48387145996094,262.0019836425781,68.55000305175781,139.10299682617188,25.329999923706055,169.5050048828125,181.6699981689453
2024-07-01,323.2272033691406,551.6500244140625,144.47999572753906,98.27999877929688,63.58600997924805,226.5758514404297,220.795654296875,209.61312866210938,77.0999984741211,86.63749694824219,247.52000427246094,158.59774780273438,267.6600036621094,214.49395751953125,46.47559356689453,74.2154312133789,38.901363372802734,231.9600067138672,116.44000244140625,110.8692398071289,215.1300048828125,203.63999938964844,1600.0,215.99000549316406,58.040000915527344,501.19000244140625,25.42464256286621,145.4499969482422,19.244949340820312,34.3948860168457,185.24049377441406,30.546226501464844,641.1363525390625,112.36458587646484,139.57000732421875,813.7131958007812,90.88191223144531,85.77303314208984,109.14494323730469,414.4855651855469,854.5006713867188,394.12371826171875,123.43450164794922,116.9764404296875,257.14959716796875,78.25,137.3789825439453,26.889999389648438,162.36500549316406,177.85000610351562
2024-08-01,335.7699279785156,574.4099731445312,148.55999755859375,101.83999633789062,66.74254608154297,229.9639892578125,227.6756134033203,194.85525512695312,92.87000274658203,88.34500122070312,258.3999938964844,160.7100372314453,268.92999267578125,221.89915466308594,48.89575958251953,76.26497650146484,40.69038009643555,277.2799987792969,116.26000213623047,113.07411193847656,200.75999450683594,203.14999389648438,1730.27001953125,227.3699951171875,76.70999908447266,491.9599914550781,25.884418487548828,167.41000366210938,18.722986221313477,34.480655670166016,194.87176513671875,21.90106964111328,625.0753173828125,108.9837646484375,154.1199951171875,810.1145629882812,80.99404907226562,79.37725830078125,95.7320556640625,413.2867431640625,925.378173828125,436.7252502441406,117.81962585449219,119.32557678222656,250.5048828125,77.87000274658203,139.5846405029297,31.479999542236328,181.36000061035156,179.08999633789062
