time,open,high,low,close,volume
2026-01-01 22:04:00,1.174595,1.174725,1.174595,1.174725,7.199999928474426
2026-01-01 22:05:00,1.174655,1.17486,1.174655,1.17483,9.539999842643738
2026-01-01 22:06:00,1.1748250000000002,1.174855,1.1748250000000002,1.174855,5.579999923706055
2026-01-01 22:07:00,1.174925,1.174925,1.174895,1.174895,7.199999928474426
2026-01-01 22:08:00,1.1749100000000001,1.1749100000000001,1.174785,1.1748150000000002,14.129999995231628
2026-01-01 22:09:00,1.1748100000000001,1.174835,1.174795,1.1748000000000003,11.789999842643738
2026-01-01 22:10:00,1.174795,1.175,1.1747900000000002,1.1749650000000003,19.169999837875366
2026-01-01 22:11:00,1.174995,1.175,1.1749800000000001,1.174995,19.079999923706055
2026-01-01 22:12:00,1.1749900000000002,1.1749900000000002,1.17497,1.1749800000000001,13.949999809265137
2026-01-01 22:13:00,1.17497,1.1750150000000001,1.17496,1.1749800000000001,460.7999914884567
2026-01-01 22:14:00,1.1749800000000001,1.1749900000000002,1.17497,1.174985,664.5599853992462
2026-01-01 22:15:00,1.1749800000000001,1.1750000000000003,1.1749450000000001,1.1749450000000001,28.259999334812164
2026-01-01 22:16:00,1.1749650000000003,1.174995,1.1749450000000001,1.1749500000000002,214.19999450445175
2026-01-01 22:17:00,1.1749550000000002,1.1749650000000003,1.17495,1.17495,255.59999334812164
2026-01-01 22:18:00,1.1749550000000002,1.1749550000000002,1.17495,1.1749550000000002,9.449999749660492
2026-01-01 22:19:00,1.174965,1.174975,1.174965,1.174965,148.22999680042267
2026-01-01 22:20:00,1.17497,1.17497,1.1749100000000001,1.174925,17.009999632835388
2026-01-01 22:21:00,1.1749200000000002,1.174925,1.1749200000000002,1.174925,4.859999895095825
2026-01-01 22:22:00,1.174915,1.17493,1.174915,1.174925,317.6999932527542
2026-01-01 22:23:00,1.1749200000000002,1.174925,1.1749100000000001,1.1749200000000002,643.9499861001968
2026-01-01 22:24:00,1.1749150000000002,1.174925,1.1749,1.174915,327.05999982357025
2026-01-01 22:25:00,1.1749,1.1749,1.174855,1.174855,27.089999318122864
