entry_time,exit_time,direction,probability,pnl_pips,outcome,holding_bars
2025-11-21 15:01:00,2025-11-21 15:05:00,long,0.6003942978517207,16.664285714285217,TP_HIT,4
2025-12-01 00:00:00,2025-12-01 00:03:00,long,0.6142513093249987,-7.916071428570946,SL_HIT,3
2025-12-03 00:30:00,2025-12-03 00:32:00,long,0.64612886855151,-6.003571428571025,SL_HIT,2
2025-12-09 03:30:00,2025-12-09 03:31:00,long,0.6214653207173512,7.242857142856142,TP_HIT,1
2025-12-16 00:08:00,2025-12-16 00:09:00,long,0.5809740158710905,-4.84642857142939,SL_HIT,1
2025-12-16 13:30:00,2025-12-16 13:31:00,short,0.38978580959637155,-4.717857142857357,SL_HIT,1
2025-12-16 15:15:00,2025-12-16 15:20:00,long,0.5868624678268531,-6.801785714285783,SL_HIT,5
2025-12-16 15:25:00,2025-12-16 15:27:00,long,0.5956548544911382,-6.169642857142828,SL_HIT,2
2025-12-16 15:57:00,2025-12-16 16:00:00,short,0.41692618220697897,-7.230357142857878,SL_HIT,3
2025-12-17 00:00:00,2025-12-17 00:02:00,long,0.5808075183656414,3.3785714285714405,TP_HIT,2
2025-12-17 00:55:00,2025-12-17 01:01:00,long,0.5938017356357336,7.257142857141315,TP_HIT,6
2025-12-17 15:39:00,2025-12-17 15:42:00,long,0.584097630709207,-5.216071428572766,SL_HIT,3
2025-12-19 03:19:00,2025-12-19 03:20:00,long,0.5964531200738431,5.43571428571572,TP_HIT,1
2025-12-19 04:01:00,2025-12-19 04:02:00,long,0.584007917559346,5.685714285715772,TP_HIT,1
2025-12-19 06:40:00,2025-12-19 06:43:00,short,0.3587992148502191,8.649999999999336,TP_HIT,3
2025-12-19 14:13:00,2025-12-19 14:14:00,long,0.5947420608870506,-5.071428571429198,SL_HIT,1
2025-12-22 13:10:00,2025-12-22 13:12:00,long,0.603295510665596,6.292857142858483,TP_HIT,2
2025-12-25 00:21:00,2025-12-25 00:22:00,long,0.5961937922607661,-2.821428571428495,SL_HIT,1
2025-12-25 02:29:00,2025-12-25 02:39:00,short,0.4192707020543861,5.585714285714165,TP_HIT,6
2025-12-25 07:48:00,2025-12-25 07:51:00,long,0.6184039909695898,-5.698214285713785,SL_HIT,1
2025-12-29 00:00:00,2025-12-29 00:04:00,long,0.6742860757405414,-5.794642857142037,SL_HIT,4
2026-01-05 00:00:00,2026-01-05 00:01:00,long,0.58750904781874,3.6857142857156755,TP_HIT,1
2026-01-06 16:12:00,2026-01-06 16:52:00,short,0.4195023984948006,-3.099999999997704,TIME_EXIT,40
2026-01-07 00:30:00,2026-01-07 00:31:00,long,0.7110200537637104,-6.4321428571424075,SL_HIT,1
2026-01-07 00:34:00,2026-01-07 00:47:00,long,0.5963749378507457,11.357142857142481,TP_HIT,13
2026-01-07 01:34:00,2026-01-07 01:39:00,short,0.40712894178437864,-4.755357142855701,SL_HIT,5
2026-01-07 15:16:00,2026-01-07 15:38:00,long,0.5889731496873764,5.4214285714276915,TP_HIT,22
2026-01-08 01:27:00,2026-01-08 01:28:00,short,0.40810001381312777,-3.1160714285709035,SL_HIT,1
2026-01-08 03:18:00,2026-01-08 03:40:00,long,0.580175041355146,4.407142857143263,TP_HIT,22
2026-01-08 06:10:00,2026-01-08 06:13:00,long,0.6198781713659839,-4.074999999999096,SL_HIT,3
2026-01-08 06:20:00,2026-01-08 06:30:00,long,0.5830463060194906,5.985714285714565,TP_HIT,10
2026-01-08 07:23:00,2026-01-08 07:24:00,short,0.40888559166178307,-3.614285714285598,SL_HIT,1
2026-01-08 22:04:00,2026-01-08 22:10:00,long,0.6038100885255292,3.107142857143946,TP_HIT,6
2026-01-09 13:30:00,2026-01-09 13:31:00,short,0.3963570692451023,-4.176785714285952,SL_HIT,1
2026-01-09 14:12:00,2026-01-09 14:13:00,short,0.3450264115628685,-6.51785714285654,SL_HIT,1
2026-01-09 14:21:00,2026-01-09 14:37:00,long,0.5867843399682177,11.957142857144191,TP_HIT,16
2026-01-09 15:08:00,2026-01-09 15:24:00,long,0.5916590484348262,8.814285714285175,TP_HIT,16
2026-01-12 00:00:00,2026-01-12 00:18:00,short,0.3337819946566715,-3.882142857142592,SL_HIT,18
2026-01-12 09:23:00,2026-01-12 09:27:00,short,0.4156725534161331,3.4500000000001627,TP_HIT,4
2026-01-12 15:49:00,2026-01-12 15:53:00,short,0.41807405034937584,-2.821428571427543,SL_HIT,4
2026-01-12 22:05:00,2026-01-12 22:07:00,long,0.5933419673930728,3.5928571428566554,TP_HIT,2
2026-01-13 01:45:00,2026-01-13 01:47:00,short,0.41861795036137694,3.671428571428916,TP_HIT,2
2026-01-13 13:30:00,2026-01-13 13:34:00,short,0.2514432473507744,6.750000000001163,TP_HIT,4
2026-01-13 15:03:00,2026-01-13 15:06:00,long,0.6134493611417084,6.285714285713675,TP_HIT,3
2026-01-13 15:13:00,2026-01-13 15:18:00,long,0.6008928200482679,-6.630357142856802,SL_HIT,5
2026-01-14 01:00:00,2026-01-14 01:04:00,short,0.41832182425501546,-3.9357142857143725,SL_HIT,4
2026-01-14 12:00:00,2026-01-14 12:02:00,long,0.7387948269231788,-7.326785714286129,SL_HIT,2
2026-01-14 12:10:00,2026-01-14 12:50:00,long,0.5949108046385733,-10.399999999998899,TIME_EXIT,40
2026-01-14 14:11:00,2026-01-14 14:16:00,long,0.5887239002316285,8.992857142857138,TP_HIT,5
2026-01-14 14:19:00,2026-01-14 14:44:00,long,0.5838846785284045,-7.230357142855976,SL_HIT,25
2026-01-14 21:54:00,2026-01-14 21:55:00,long,0.5835061544620738,-2.2267857142860246,SL_HIT,1
2026-01-15 09:15:00,2026-01-15 09:16:00,long,0.6548632233744379,6.564285714286295,TP_HIT,1
2026-01-16 02:40:00,2026-01-16 02:43:00,long,0.6240889570450263,6.314285714284657,TP_HIT,3
