entry_time,exit_time,direction,probability,pnl_pips,outcome,holding_bars
2025-11-20 13:30:00,2025-11-20 13:31:00,long,0.60005279243406,4.707142857141739,TP_HIT,1
2025-11-21 15:01:00,2025-11-21 15:05:00,long,0.5932200718681951,11.94999999999986,TP_HIT,4
2025-11-25 17:00:00,2025-11-25 17:01:00,long,0.5944325206173512,-2.800000000000021,SL_HIT,1
2025-11-26 01:30:00,2025-11-26 01:32:00,long,0.592698084464329,-8.955357142857045,SL_HIT,2
2025-11-26 01:38:00,2025-11-26 01:41:00,long,0.5822986592165854,-8.607142857143213,SL_HIT,3
2025-11-28 03:00:00,2025-11-28 03:10:00,long,0.6098437179394568,-5.633928571428601,SL_HIT,10
2025-11-28 03:33:00,2025-11-28 03:39:00,long,0.5886673162768782,-3.8071428571428148,SL_HIT,6
2025-11-28 03:48:00,2025-11-28 04:28:00,long,0.5812411775970575,1.100000000000945,TIME_EXIT,40
2025-11-28 04:37:00,2025-11-28 04:41:00,long,0.5868943685175523,-3.4482142857145095,SL_HIT,4
2025-11-28 04:47:00,2025-11-28 05:00:00,long,0.5815175814218339,3.3785714285714405,TP_HIT,13
2025-11-28 05:05:00,2025-11-28 05:17:00,long,0.5865428276096781,4.671428571428488,TP_HIT,12
2025-11-28 05:26:00,2025-11-28 05:59:00,long,0.5991512393130638,6.057142857142653,TP_HIT,33
2025-11-28 06:08:00,2025-11-28 06:25:00,long,0.5869414548297178,-4.546428571428139,SL_HIT,17
2025-11-28 06:44:00,2025-11-28 07:24:00,long,0.5816655428003561,0.050000000000727574,TIME_EXIT,40
2025-11-28 07:36:00,2025-11-28 07:42:00,long,0.5902472644029322,-3.930357142856837,SL_HIT,6
2025-11-28 07:45:00,2025-11-28 07:50:00,long,0.5826143896291628,-4.176785714285358,SL_HIT,5
2025-11-28 08:00:00,2025-11-28 08:05:00,long,0.6125482012971918,5.014285714286133,TP_HIT,5
2025-11-28 08:17:00,2025-11-28 08:55:00,long,0.5809798899192455,-4.278571428571381,SL_HIT,38
2025-11-28 09:00:00,2025-11-28 09:40:00,long,0.5929358925668052,-2.1500000000003623,TIME_EXIT,40
2025-11-28 09:47:00,2025-11-28 09:50:00,long,0.5827999738848063,5.971428571428598,TP_HIT,3
2025-11-28 10:00:00,2025-11-28 10:26:00,long,0.5846869587269606,-5.607142857142593,SL_HIT,26
2025-11-28 10:32:00,2025-11-28 10:44:00,long,0.5899980206917356,-5.714285714285795,SL_HIT,12
