date,open,high,low,close,volume,dividends,split_occurred,volatility,returns,rsi_14,macd,macd_signal,macd_hist,sma_3,sma_6,sma_12,ema_3,ema_6,ema_12,volume_change,ticker,sector
2015-01-31 00:00:00-05:00,69.23738938760425,69.69007390044813,59.94705505059101,60.829402923583984,8498685.0,0.7,0,0.16016956244164743,,,0.0,0.0,0.0,,,,60.829402923583984,60.829402923583984,60.829402923583984,,CAT,Industrials
2015-02-28 00:00:00-05:00,60.913069474103914,65.27162749004992,60.46428136437012,63.058101654052734,5774636.842105263,0.0,0,0.07623677211302209,0.03663851070950863,,0.1777879329148888,0.035557586582977765,0.14223034633191106,,,,61.94375228881836,61.46617398943219,61.172279651348404,-0.32052584110303384,CAT,Industrials
2015-03-31 00:00:00-04:00,63.0580988069863,63.73507839714321,59.475449406783,60.87502670288086,5690563.636363637,0.0,0,0.06997334081101322,-0.03462005505888188,,0.1409059704850364,0.056627263363389496,0.0842787071216469,61.587510426839195,,,61.40938949584961,61.297274764703246,61.12654842850724,-0.014559046402470521,CAT,Industrials
2015-04-30 00:00:00-04:00,60.87503084017603,67.4308699823783,60.38821360692848,66.6332015991211,6101819.047619048,0.7,0,0.10569290093277929,0.09459010054064976,,0.5697456671932386,0.1592509441293593,0.4104947230638793,63.52210998535156,,,64.02129554748535,62.82182528882263,61.973725839370914,0.07226971483587685,CAT,Industrials
2015-05-31 00:00:00-04:00,67.25445920176736,68.7346939457659,65.27573015058069,65.4367904663086,4360355.0,0.0,0,0.05285961873338099,-0.017955180061891007,,0.8037981521141262,0.28816038572631275,0.5156377663878134,64.31500625610352,,,64.72904300689697,63.568958196675766,62.50650501274594,-0.2854008016344852,CAT,Industrials
2015-06-30 00:00:00-04:00,66.00431800265017,68.11346411820172,64.96125600734479,65.05327606201172,3493086.3636363638,0.0,0,0.04845579349227709,-0.005860837635280003,,0.947418771557075,0.42001206289246523,0.5274067086646097,65.70775604248047,63.64763323465983,,64.89115953445435,63.99304901534319,62.89831594340222,-0.1988986301261334,CAT,Industrials
2015-07-31 00:00:00-04:00,65.49046747961295,65.70817333784628,57.87489340602615,60.8626594543457,6557554.545454546,0.77,0,0.12870420060589075,-0.0644182255121376,,0.7148510514600162,0.47897986060597547,0.23587119085404068,63.78424199422201,63.65317598978678,,62.876909494400024,63.09865199791534,62.585138022008906,0.8772952806778065,CAT,Industrials
2015-08-31 00:00:00-04:00,60.70012426032467,62.163060029985836,54.36075123876285,59.16753005981445,7428252.380952381,0.0,0,0.13186808344602802,-0.02785171416643073,,0.3892694267323691,0.4610377738312542,-0.07176834709888513,61.694488525390625,63.00474739074707,,61.02221977710724,61.97547430131509,62.0593521816713,0.13277782585908793,CAT,Industrials
2015-09-30 00:00:00-04:00,57.66590431293025,58.950811894326115,48.75671546649018,50.591190338134766,8252061.904761905,0.0,0,0.20149943813739057,-0.14495010545496112,,-0.5544044670398947,0.25794932565702444,-0.8123537926969191,56.873793284098305,61.29077466328939,,55.806705057621,58.72282174040643,60.29501959035799,0.110902199004701,CAT,Industrials
2015-10-31 00:00:00-04:00,50.80016132128842,57.355467232166816,48.84184751302984,57.12848663330078,7165645.454545454,0.77,0,0.14902582268255465,0.1292180763384474,,-0.7659383891326712,0.05317178269908532,-0.8191101718317565,55.629069010416664,59.706655502319336,,56.46759584546089,58.26729742409053,59.807860673887646,-0.13165393846470386,CAT,Industrials
2015-11-30 00:00:00-05:00,57.13631883440416,59.42958857393872,53.54378002920384,56.86237335205078,5139980.0,0.0,0,0.10350972352656135,-0.004658153872658,,-0.9441698617650971,-0.14629654619375118,-0.7978733155713459,54.86068344116211,58.27758598327637,,56.66498459875584,57.86589054636489,59.35470877822044,-0.2826912756701483,CAT,Industrials
2015-12-31 00:00:00-05:00,56.61191324582958,56.85454499543909,50.17038526600226,53.19157409667969,6406690.909090909,0.0,0,0.1256620027316331,-0.06455585722115664,,-1.3658774249481382,-0.39021272194462864,-0.9756647030035096,55.72747802734375,56.30063565572103,59.97413444519043,54.92827934771776,56.53037156074055,58.40653421182956,0.24644277002846504,CAT,Industrials
2016-01-31 00:00:00-05:00,52.34624903679734,53.567262441082974,44.66467157098409,49.324501037597656,9134173.684210526,0.77,0,0.18049023675501297,-0.07270085769699797,,-1.9891939942639354,-0.71000897640849,-1.2791850178554454,53.12614949544271,54.37760925292969,59.01539262135824,52.12639019265771,54.47155141127115,57.0092983388708,0.4257241084081951,CAT,Industrials
2016-02-29 00:00:00-05:00,49.11053230117659,54.34889099886463,47.39083267851893,53.65149688720703,6407685.0,0.0,0,0.12968991964891138,0.0877250810162502,42.00326644473883,-2.1097050962460457,-0.9899482003760012,-1.1197568958700446,52.05585734049479,53.45827039082845,58.23150889078776,52.88894353993237,54.2372501186814,56.4927135001533,-0.29849319472910574,CAT,Industrials
2016-03-31 00:00:00-04:00,54.23794262096249,61.21977528088207,53.36619998804445,60.657108306884766,6454600.0,0.0,0,0.12947493726710038,0.13057625278202045,49.83396762313511,-1.6212282099472475,-1.1162042022902505,-0.505024007656997,54.544368743896484,55.13592338562012,58.21334902445475,56.77302592340857,56.07149531531094,57.13338962426583,0.007321677017518846,CAT,Industrials
2016-04-30 00:00:00-04:00,59.95178397040723,64.10441239172994,58.406413869756236,62.19277572631836,5799076.19047619,0.77,0,0.09161833437130959,0.025317188080647313,49.15483658956966,-1.0975394797019433,-1.1124712577725893,0.01493177807064594,58.83379364013672,55.97997156778971,57.84331353505453,59.482900824863464,57.82043257559877,57.9117567168893,-0.10155916858113745,CAT,Industrials
2016-05-31 00:00:00-04:00,61.89669143530254,62.47284779302778,55.24691435079762,58.023651123046875,5340209.523809524,0.0,0,0.12453427701243086,-0.06703551263924723,47.31907078652225,-1.0073142094892304,-1.0914398481159175,0.0841256386266871,60.291178385416664,56.17351786295573,57.22555192311605,58.75327597395517,57.878495017726806,57.92897124091354,-0.0791275457667312,CAT,Industrials
2016-06-30 00:00:00-04:00,57.59953915223482,62.977007401816294,56.439232911368045,60.66437911987305,4821027.2727272725,0.0,0,0.10776957722635852,0.04551123456926476,44.03850067905933,-0.7144891665901199,-1.016049711810758,0.30156054522063824,60.293601989746094,57.41898536682129,56.85981051127116,59.70882754691411,58.674461904054304,58.349803222291925,-0.09722132601117206,CAT,Industrials
2016-07-31 00:00:00-04:00,60.32029027791079,68.09997984729205,58.78385574117089,66.86385345458984,5193290.0,0.77,0,0.1393297517985281,0.10219299075766708,51.29581074213305,0.01761945117535646,-0.8093158792135352,0.8269353303888917,61.85062789916992,60.34221076965332,57.359910011291504,63.286340500751976,61.01428806135017,59.65965710418391,0.07721647404457377,CAT,Industrials
