date,open,high,low,close,volume,dividends,split_occurred,volatility,returns,rsi_14,macd,macd_signal,macd_hist,sma_3,sma_6,sma_12,ema_3,ema_6,ema_12,volume_change,ticker,sector
2015-01-31 00:00:00-05:00,15.628999710083008,17.975000381469727,14.262499809265137,17.726499557495117,103057100.0,0.0,0,0.209432243526888,,,0.0,0.0,0.0,,,,17.726499557495117,17.726499557495117,17.726499557495117,,AMZN,Consumer
2015-02-28 00:00:00-05:00,17.502500534057617,19.4685001373291,17.500499725341797,19.007999420166016,74574947.36842105,0.0,0,0.103535378368089,0.07229288887602481,,0.10222790927289083,0.020445581854578166,0.08178232741831266,,,,18.367249488830566,18.092642375401088,17.923653382521408,-0.27637254135405476,AMZN,Consumer
2015-03-31 00:00:00-04:00,19.042499542236328,19.42099952697754,18.282499313354492,18.604999542236328,50457090.90909091,0.0,0,0.06119324061462453,-0.021201593551299025,,0.14900787175415076,0.04615803983449269,0.10284983191965807,18.446499506632488,,,18.486124515533447,18.239030137354014,18.028475868631396,-0.32340427060821375,AMZN,Consumer
2015-04-30 00:00:00-04:00,18.604999542236328,22.63249969482422,18.41699981689453,21.089000701904297,80385523.8095238,0.0,0,0.19989092596260552,0.13351256225666064,,0.3821146827684885,0.11334936842129184,0.26876531434719664,19.567333221435547,,,19.787562608718872,19.053307441511237,18.499325842981072,0.5931462230820101,AMZN,Consumer
2015-05-31 00:00:00-04:00,21.19099998474121,21.950000762939453,20.727500915527344,21.46150016784668,51983000.0,0.0,0,0.056962460119336936,0.017663210846626143,,0.5901086979942889,0.20870123433589127,0.3814074636583976,20.38516680399577,,,20.624531388282776,19.741362506178504,18.955044969883474,-0.3533288391181544,AMZN,Consumer
2015-06-30 00:00:00-04:00,21.520000457763672,22.351999282836914,20.957000732421875,21.704500198364258,49988636.36363637,0.0,0,0.0642723185360505,0.011322602269977278,,0.7657267044034377,0.32010632834940056,0.44562037605403715,21.418333689371746,19.932416598002117,,21.164515793323517,20.30225898966015,19.378038081957442,-0.0383656894824006,AMZN,Consumer
2015-07-31 00:00:00-04:00,21.967500686645508,29.028499603271484,21.278499603271484,26.8075008392334,92790909.0909091,0.0,0,0.2890981910800762,0.23511256164533667,,1.301669903518075,0.5164190433831355,0.7852508601349395,23.324500401814777,21.445916811625164,,23.986008316278458,22.160899518109648,20.52103235230759,0.8562400545578539,AMZN,Consumer
2015-08-31 00:00:00-04:00,26.872499465942383,27.136999130249023,22.549999237060547,25.644500732421875,78917333.33333333,0.0,0,0.17886875400889424,-0.04338338414259957,,1.6139596389930908,0.7359271625051267,0.8780324764879641,24.718833923339844,22.552000363667805,,24.815254524350166,23.156214150770282,21.309258256940556,-0.1495143855523987,AMZN,Consumer
2015-09-30 00:00:00-04:00,24.957000732421875,27.48900032043457,24.524999618530273,25.594499588012695,73113238.09523809,0.0,0,0.11580615951141708,-0.0019497803810220038,,1.8362496864466493,0.9559916672934312,0.8802580191532181,26.01550038655599,23.716917037963867,,25.20487705618143,23.852867132839542,21.968526154028577,-0.07354652004749995,AMZN,Consumer
2015-10-31 00:00:00-04:00,25.549999237060547,31.535999298095703,25.299999237060547,31.295000076293945,88296454.54545455,0.0,0,0.19926505978055403,0.2227236546930227,,2.4442234128734768,1.2536380164094405,1.1905853964640363,27.511333465576172,25.417916933695476,,28.249938566237688,25.979190830969372,23.403368295915556,0.2076671317776766,AMZN,Consumer
2015-11-30 00:00:00-05:00,31.35650062561035,34.13850021362305,31.02050018310547,33.2400016784668,87304900.0,0.0,0,0.09380264359425257,0.06215055431957639,,3.0478585296162812,1.6124821190508087,1.4353764105654725,30.043167114257812,27.381000518798828,,30.744970122352242,28.053708215968637,24.916696508615747,-0.011229834205223943,AMZN,Consumer
2015-12-31 00:00:00-05:00,33.6875,34.821998596191406,31.763500213623047,33.794498443603516,81988636.36363636,0.0,0,0.09050284878979346,0.01668161062386253,,3.5302919552847563,1.9960440862975983,1.534247868987158,32.77650006612142,29.396000226338703,24.66420841217041,32.26973428297788,29.693933995292888,26.282512190921558,-0.0608930728557463,AMZN,Consumer
2016-01-31 00:00:00-05:00,32.81449890136719,32.88600158691406,27.358999252319336,29.350000381469727,137053578.9473684,0.0,0,0.18831353535805156,-0.13151543200295746,,3.5134887601222076,2.29953302106252,1.2139557390596876,32.128166834513344,29.819750150044758,25.63283348083496,30.809867332223803,29.595667248486272,26.75443345100589,0.6716167633220265,AMZN,Consumer
2016-02-29 00:00:00-05:00,28.907499313354492,29.09000015258789,23.700000762939453,27.625999450683594,124144800.0,0.0,0,0.19510604129527934,-0.0587393835904203,69.43479168347022,3.3227569658994156,2.5041778100298995,0.8185791558695161,30.256832758585613,30.14999993642171,26.351000150044758,29.2179333914537,29.03290502054265,26.888520527879386,-0.09418782819473592,AMZN,Consumer
2016-03-31 00:00:00-04:00,27.81450080871582,30.16200065612793,26.929000854492188,29.68199920654297,85463181.81818181,0.0,0,0.10892122795162242,0.07442263797657822,71.71792347806925,3.29946842427319,2.6632359328785578,0.6362324913946322,28.88599967956543,30.831249872843426,27.274083455403645,29.449966298998334,29.218360502257028,27.318286478443014,-0.3115846832232859,AMZN,Consumer
2016-04-30 00:00:00-04:00,29.524499893188477,33.499000549316406,29.262500762939453,32.97949981689453,74727809.52380952,0.0,0,0.1284585821464371,0.11109428941783261,73.6480426763638,3.506670117850227,2.8319227698728917,0.6747473479773354,30.09583282470703,31.111999829610188,28.264958381652832,31.214733057946432,30.2929717350106,28.189242376666325,-0.12561400202968342,AMZN,Consumer
2016-05-31 00:00:00-04:00,33.19599914550781,36.21149826049805,32.79999923706055,36.13949966430664,86299523.8095238,0.0,0,0.09439807012067973,0.09581709440582009,77.1452895591097,3.8811253343454517,3.0417632827674037,0.839362051578048,32.93366622924805,31.59524949391683,29.48812500635783,33.67711636112654,31.963408286238042,29.412358882457145,0.15485151189969426,AMZN,Consumer
2016-06-30 00:00:00-04:00,36.04499816894531,36.57500076293945,34.10599899291992,35.78099822998047,67764454.54545455,0.0,0,0.06900315508667906,-0.009919933525815994,74.34707194937067,4.10167417490862,3.2537454611956473,0.8479287137129727,34.96666590372721,31.92633279164632,30.661166508992512,34.7290572955535,33.054148270164454,30.392149551306886,-0.2147760317308237,AMZN,Consumer
2016-07-31 00:00:00-04:00,35.86600112915039,38.29999923706055,35.82699966430664,37.94049835205078,68635500.0,0.0,0,0.06518099867341975,0.06035326650727413,75.78146592438488,4.39999394092915,3.482995157142348,0.9169987837868021,36.62033208211263,33.35808245340983,31.588916301727295,36.33477782380214,34.45024829356055,31.553433982190565,0.012854017056407985,AMZN,Consumer
