date,open,high,low,close,volume,dividends,split_occurred,volatility,returns,rsi_14,macd,macd_signal,macd_hist,sma_3,sma_6,sma_12,ema_3,ema_6,ema_12,volume_change,ticker,sector
2015-01-31 00:00:00-05:00,24.694233092060063,26.602997864863603,23.195591229204723,25.9733943939209,261052680.0,0.0,0,0.13118834542690297,,,0.0,0.0,0.0,,,,25.9733943939209,25.9733943939209,25.9733943939209,,AAPL,Technology
2015-02-28 00:00:00-05:00,26.17070408947349,29.73489796822131,25.73397119942588,28.590906143188477,239270568.42105263,0.1175,0,0.13993703972717966,0.10077665281516723,,0.20880435606693126,0.04176087121338626,0.167043484853545,,,,27.282150268554688,26.72125489371163,26.376088509192833,-0.08343952484589456,AAPL,Technology
2015-03-31 00:00:00-04:00,28.76673253365645,28.995975855853946,27.070774214428088,27.6939640045166,207025836.36363637,0.0,0,0.06951701248372667,-0.031371588370785575,,0.29846703587127976,0.09310210414496496,0.20536493172631481,27.419421513875324,,,27.488057136535645,26.99917178251305,26.57883858539649,-0.13476263407655764,AAPL,Technology
2015-04-30 00:00:00-04:00,27.780764957103703,29.944106433953536,27.397950105676763,27.85420799255371,189740095.23809522,0.0,0,0.09141011401068876,0.005786242374366424,,0.37809723663409756,0.1501011306427915,0.22799610599130604,28.046359380086262,,,27.671132564544678,27.243467842524666,26.775049263420676,-0.08349557441313327,AAPL,Technology
2015-05-31 00:00:00-04:00,28.065642545019855,29.718303287216482,27.455818101093367,29.117094039916992,190830420.0,0.13,0,0.07770298722192007,0.045339147596689555,,0.5369198166609053,0.2274648678464143,0.309454948814491,28.221755345662434,,,28.394113302230835,27.77878961320819,27.13536384442011,0.005746412009209667,AAPL,Technology
2015-06-30 00:00:00-04:00,29.11709171030462,29.36517268875821,27.82081740487586,28.033138275146484,159746672.72727272,0.0,0,0.05509034588722943,-0.037227470683870445,,0.5687653118949676,0.29572495665612497,0.2730403552388426,28.334813435872395,27.87711747487386,,28.21362578868866,27.851460659476274,27.273482987608784,-0.16288675187492263,AAPL,Technology
2015-07-31 00:00:00-04:00,28.3616757961629,29.7182999771092,26.64522595758252,27.11009979248047,192414654.54545453,0.0,0,0.11335531934777525,-0.03292669103281809,,0.5136011307757009,0.3393001914800402,0.1743009392956607,28.086777369181316,28.06656837463379,,27.661862790584564,27.639643268906045,27.248347111435198,0.20449866817541906,AAPL,Technology
2015-08-31 00:00:00-04:00,27.154795686957268,27.393936617805483,20.654731360162238,25.31551170349121,306060780.95238096,0.13,0,0.26620853398408123,-0.06619629225736101,,0.32137030222128615,0.33571421362828946,-0.014343911407003307,26.819583257039387,27.52066930135091,,26.488687247037888,26.97560567878752,26.950987817905354,0.5906313460136143,AAPL,Technology
2015-09-30 00:00:00-04:00,24.729548627105544,26.242731047988062,24.10317130205401,24.763225555419922,229818533.33333334,0.0,0,0.0864006888418365,-0.021816116321880408,,0.12304274892400358,0.29317992068743226,-0.17013717176342869,25.729612350463867,27.032212893168133,,25.625956401228905,26.343497072111063,26.61440900829221,-0.24910819145727103,AAPL,Technology
2015-10-31 00:00:00-04:00,24.48708014090755,27.214851112052347,24.091945699918924,26.828697204589844,202274927.27272728,0.0,0,0.1164016794523723,0.08340882913445236,,0.13102268631520175,0.26074847381298616,-0.1297257874977844,25.63581148783366,26.861294428507488,,26.227326802909374,26.482125681390713,26.647376423107232,-0.1198493683738564,AAPL,Technology
