time,open,high,low,close,volume
2025-12-03 00:00:00,1.322,1.32203,1.3219400000000001,1.3219400000000001,32.48999947309494
2025-12-03 00:01:00,1.32197,1.322095,1.32197,1.3220800000000001,29.249999284744263
2025-12-03 00:02:00,1.322085,1.3221800000000001,1.3220800000000001,1.322175,21.99999949336052
2025-12-03 00:03:00,1.32217,1.32217,1.3221,1.3221,16.199999928474426
2025-12-03 00:04:00,1.3221100000000001,1.32212,1.3220800000000001,1.3220900000000002,36.66999924182892
2025-12-03 00:05:00,1.322105,1.3221800000000001,1.3221,1.3221,41.46999924629927
2025-12-03 00:06:00,1.3220800000000001,1.322095,1.322,1.322,36.899999380111694
2025-12-03 00:07:00,1.32199,1.322005,1.3219800000000002,1.321995,17.0999995470047
2025-12-03 00:08:00,1.3219850000000002,1.321995,1.3219850000000002,1.321995,3.5999999046325684
2025-12-03 00:09:00,1.322,1.322,1.321995,1.322,9.749999850988388
2025-12-03 00:10:00,1.32203,1.3220300000000003,1.321895,1.321895,32.24999925494194
2025-12-03 00:11:00,1.321905,1.3219750000000001,1.321895,1.321965,43.1999990940094
2025-12-03 00:12:00,1.321955,1.3219850000000002,1.321955,1.3219850000000002,13.799999706447124
2025-12-03 00:13:00,1.32199,1.3220450000000001,1.32199,1.322005,30.599999479949474
2025-12-03 00:14:00,1.3220150000000002,1.3220850000000002,1.322,1.3220850000000002,27.839999340474606
2025-12-03 00:15:00,1.3220900000000002,1.322095,1.322085,1.322095,6.419999830424786
2025-12-03 00:16:00,1.3221550000000002,1.322165,1.322095,1.322095,19.299999713897705
2025-12-03 00:17:00,1.3220550000000002,1.3220550000000002,1.32198,1.322005,97.319998472929
2025-12-03 00:18:00,1.3219950000000003,1.322085,1.3219950000000003,1.3220750000000001,23.48999947309494
2025-12-03 00:19:00,1.3220650000000003,1.3220650000000003,1.3219850000000002,1.3219950000000003,13.229999780654907
2025-12-03 00:20:00,1.322005,1.3220750000000001,1.322005,1.322005,50.16999900341034
2025-12-03 00:21:00,1.322,1.322,1.32198,1.3219850000000002,6.7499998807907104
2025-12-03 00:22:00,1.3219750000000001,1.3219950000000003,1.3219750000000001,1.3219950000000003,3.5999999046325684
2025-12-03 00:23:00,1.3219800000000002,1.3220650000000003,1.3219750000000001,1.3220650000000003,17.769999563694
2025-12-03 00:24:00,1.3220750000000001,1.3220800000000001,1.322015,1.3220450000000001,21.899999670684338
2025-12-03 00:25:00,1.3220550000000002,1.3220850000000002,1.322005,1.322005,31.139999508857727
2025-12-03 00:26:00,1.322035,1.3221150000000002,1.3220200000000002,1.3221150000000002,20.009999506175518
2025-12-03 00:27:00,1.32212,1.32212,1.322,1.322035,24.389999568462372
2025-12-03 00:28:00,1.3220450000000001,1.3220550000000002,1.322005,1.3220450000000001,13.04999977350235
2025-12-03 00:29:00,1.3220150000000002,1.3220150000000002,1.3219950000000003,1.3219950000000003,6.299999892711639
2025-12-03 00:30:00,1.321945,1.321945,1.32176,1.3219,113.39999816566706
2025-12-03 00:31:00,1.321895,1.322005,1.321895,1.321955,71.60999880731106
2025-12-03 00:32:00,1.3219450000000001,1.322005,1.321895,1.322005,42.29999943077564
2025-12-03 00:33:00,1.32207,1.3221950000000002,1.3220150000000002,1.3220850000000002,104.84999799728394
2025-12-03 00:34:00,1.3220750000000001,1.322095,1.3219850000000002,1.3220450000000001,154.97999721765518
2025-12-03 00:35:00,1.322035,1.322165,1.322005,1.322165,145.52999740839005
2025-12-03 00:36:00,1.322175,1.322225,1.322095,1.322215,211.5099971666932
2025-12-03 00:37:00,1.32221,1.3222200000000002,1.32219,1.3222150000000001,122.549997985363
2025-12-03 00:38:00,1.3222200000000002,1.3222200000000002,1.322105,1.3221500000000002,203.18999610841274
2025-12-03 00:39:00,1.322135,1.3222150000000001,1.322095,1.3221250000000002,195.92999613285065
2025-12-03 00:40:00,1.322105,1.32214,1.322105,1.322105,71.48999892920256
2025-12-03 00:41:00,1.3221150000000002,1.32221,1.32205,1.322205,111.54999777674675
2025-12-03 00:42:00,1.32221,1.32221,1.322105,1.3221500000000002,101.2799982726574
2025-12-03 00:43:00,1.322165,1.32221,1.3221150000000002,1.3221150000000002,215.7899964377284
2025-12-03 00:44:00,1.3221100000000001,1.32212,1.3220550000000002,1.3221150000000002,70.43999856710434
2025-12-03 00:45:00,1.32212,1.3221550000000002,1.32211,1.3221150000000002,94.04999852180481
2025-12-03 00:46:00,1.322105,1.3221100000000001,1.32203,1.3220450000000001,144.44999718666077
2025-12-03 00:47:00,1.32204,1.3221600000000002,1.32204,1.3221500000000002,113.84999805688858
2025-12-03 00:48:00,1.322155,1.322285,1.3221150000000002,1.32226,124.10999751091003
2025-12-03 00:49:00,1.3222550000000002,1.32226,1.3222,1.3222450000000001,111.54999721050262
2025-12-03 00:50:00,1.322275,1.3222850000000002,1.3221950000000002,1.3222200000000002,165.6899961233139
2025-12-03 00:51:00,1.322225,1.3222450000000001,1.3221850000000002,1.3221950000000002,124.13999781012535
2025-12-03 00:52:00,1.322205,1.3222400000000003,1.3221950000000002,1.3222,110.87999844551086
2025-12-03 00:53:00,1.3222050000000003,1.3222050000000003,1.3221150000000002,1.322135,96.68999790400267
2025-12-03 00:54:00,1.3221150000000002,1.3221850000000002,1.3220800000000001,1.3221850000000002,135.26999819278717
2025-12-03 00:55:00,1.3221950000000002,1.3222550000000002,1.3221850000000002,1.322225,36.899999260902405
2025-12-03 00:56:00,1.322205,1.3222300000000002,1.3221450000000001,1.3222050000000003,60.839998722076416
2025-12-03 00:57:00,1.32221,1.322265,1.322205,1.322205,69.86999844759703
2025-12-03 00:58:00,1.3222200000000002,1.3222300000000002,1.3221850000000002,1.3221850000000002,28.799999356269836
2025-12-03 00:59:00,1.3222,1.322235,1.322175,1.322175,35.09999907016754
2025-12-03 01:00:00,1.3221700000000003,1.322365,1.322165,1.322365,138.9299971088767
2025-12-03 01:01:00,1.3223350000000003,1.322355,1.3222850000000002,1.322355,72.89999836683273
2025-12-03 01:02:00,1.3223850000000001,1.3224,1.322375,1.322375,43.22999927401543
2025-12-03 01:03:00,1.3223850000000001,1.3223950000000002,1.322345,1.3223850000000001,78.29999888688326
2025-12-03 01:04:00,1.3223950000000002,1.3224600000000002,1.322375,1.322435,51.839998722076416
2025-12-03 01:05:00,1.3224300000000002,1.3224500000000001,1.322335,1.3223550000000002,72.98999851942062
2025-12-03 01:06:00,1.322365,1.322435,1.3223600000000002,1.322405,74.27999937534332
2025-12-03 01:07:00,1.3224,1.322505,1.3223850000000001,1.3224650000000002,46.8899992108345
2025-12-03 01:08:00,1.322505,1.322575,1.322505,1.322575,26.72999942302704
2025-12-03 01:09:00,1.3225550000000001,1.3225550000000001,1.3223950000000002,1.3224150000000001,53.5799990221858
2025-12-03 01:10:00,1.32241,1.32241,1.3223600000000002,1.3223600000000002,19.799999713897705
2025-12-03 01:11:00,1.32232,1.3223950000000002,1.3223,1.3223900000000002,78.41999906301498
2025-12-03 01:12:00,1.3223950000000002,1.32241,1.322375,1.3223850000000001,59.03999888896942
2025-12-03 01:13:00,1.322375,1.3223850000000001,1.3223550000000002,1.322375,21.5999995470047
2025-12-03 01:14:00,1.32237,1.32247,1.3222900000000002,1.3224300000000002,104.21999877691269
2025-12-03 01:15:00,1.3224200000000002,1.322425,1.32239,1.32239,30.59999918937683
2025-12-03 01:16:00,1.3223850000000001,1.3224850000000001,1.322365,1.322475,44.54999911785126
2025-12-03 01:17:00,1.3224850000000001,1.3224850000000001,1.3223950000000002,1.322475,58.499998450279236
2025-12-03 01:18:00,1.3224650000000002,1.3225550000000001,1.3224650000000002,1.3224850000000001,99.62999790906906
2025-12-03 01:19:00,1.3224650000000002,1.3224850000000001,1.3224050000000003,1.322435,48.59999871253967
2025-12-03 01:20:00,1.32248,1.322515,1.3224650000000002,1.3224950000000002,31.499999284744263
2025-12-03 01:21:00,1.322515,1.3225550000000001,1.322495,1.3225250000000002,30.59999918937683
2025-12-03 01:22:00,1.322515,1.3225850000000001,1.322495,1.3225850000000001,21.59999942779541
2025-12-03 01:23:00,1.3225950000000002,1.3225950000000002,1.3225850000000001,1.3225950000000002,7.199999809265137
2025-12-03 01:24:00,1.3225850000000001,1.3225950000000002,1.322565,1.322565,8.099999785423279
2025-12-03 01:25:00,1.3225900000000002,1.3226650000000002,1.3225850000000001,1.3226650000000002,40.94999897480011
2025-12-03 01:26:00,1.3226750000000003,1.3226750000000003,1.3226650000000002,1.32267,19.799999475479126
2025-12-03 01:27:00,1.322695,1.322695,1.3226600000000002,1.3226600000000002,24.299999356269836
2025-12-03 01:28:00,1.3226550000000001,1.3226600000000002,1.322575,1.3225850000000001,25.619999691843987
2025-12-03 01:29:00,1.3226300000000002,1.3226550000000001,1.322605,1.322615,26.999999403953552
2025-12-03 01:30:00,1.322605,1.322605,1.3224650000000002,1.3224650000000002,22.049999475479126
2025-12-03 01:31:00,1.3224300000000002,1.322495,1.3224050000000003,1.322475,36.4499990940094
2025-12-03 01:32:00,1.3224900000000002,1.322495,1.3224900000000002,1.322495,3.5999999046325684
2025-12-03 01:33:00,1.3225100000000003,1.32258,1.3224850000000001,1.322575,48.369999051094055
2025-12-03 01:34:00,1.3225850000000001,1.3226650000000002,1.3225850000000001,1.322625,37.64999911189079
2025-12-03 01:35:00,1.322635,1.3226650000000002,1.3225950000000002,1.3226300000000002,50.45999902486801
2025-12-03 01:36:00,1.322625,1.3226650000000002,1.3225850000000001,1.3225950000000002,86.84999787807465
2025-12-03 01:37:00,1.3226,1.3227100000000003,1.3226,1.322675,59.39999854564667
2025-12-03 01:38:00,1.32268,1.3227200000000001,1.322635,1.3226750000000003,45.629999220371246
2025-12-03 01:39:00,1.322685,1.3227000000000002,1.322675,1.322685,35.66999923437834
2025-12-03 01:40:00,1.322675,1.32268,1.3226050000000003,1.3226600000000002,54.29999893158674
2025-12-03 01:41:00,1.3226650000000002,1.3226650000000002,1.3225850000000001,1.3225850000000001,22.69999948143959
2025-12-03 01:42:00,1.3225950000000002,1.322675,1.3225950000000002,1.3226250000000002,35.97999930381775
2025-12-03 01:43:00,1.322615,1.3226550000000001,1.3225950000000002,1.3225950000000002,24.299999475479126
2025-12-03 01:44:00,1.3225850000000001,1.3226,1.3225850000000001,1.3225950000000002,16.31999956816435
2025-12-03 01:45:00,1.3226,1.3226650000000002,1.3225850000000001,1.3225850000000001,31.499999165534973
2025-12-03 01:46:00,1.3225950000000002,1.3225950000000002,1.322505,1.322505,22.04999941587448
2025-12-03 01:47:00,1.322515,1.3225950000000002,1.3224950000000002,1.3225950000000002,30.59999918937683
