time,open,high,low,close,volume
2025-12-30 00:00:00,1.3688150000000001,1.3689500000000001,1.3688150000000001,1.3689500000000001,215.37000262737274
2025-12-30 00:01:00,1.368945,1.3690350000000002,1.368935,1.36898,190.84000039100647
2025-12-30 00:02:00,1.36898,1.36901,1.3689650000000002,1.36901,204.93000197410583
2025-12-30 00:03:00,1.36901,1.3690950000000002,1.3690000000000002,1.36908,125.4400007724762
2025-12-30 00:04:00,1.369075,1.369085,1.369075,1.36908,106.28000092506409
2025-12-30 00:05:00,1.36908,1.36908,1.36896,1.36898,120.19000101089478
2025-12-30 00:06:00,1.3689900000000002,1.3690200000000001,1.3689900000000002,1.3690200000000001,17.27999997138977
2025-12-30 00:07:00,1.369015,1.369015,1.3688900000000002,1.36894,109.7500010728836
2025-12-30 00:08:00,1.36894,1.36894,1.3688850000000001,1.3688900000000002,125.2900003194809
2025-12-30 00:09:00,1.3688900000000002,1.368915,1.368855,1.368915,153.1500016450882
2025-12-30 00:10:00,1.368915,1.3689200000000001,1.36889,1.3688900000000002,88.57000052928925
2025-12-30 00:11:00,1.3688850000000001,1.368935,1.3688850000000001,1.368935,103.53000128269196
2025-12-30 00:12:00,1.368935,1.36896,1.368915,1.368915,85.13000047206879
2025-12-30 00:13:00,1.3689200000000001,1.36896,1.3689200000000001,1.3689500000000001,101.45000100135803
2025-12-30 00:14:00,1.3689500000000001,1.36896,1.368915,1.36896,64.05000078678131
2025-12-30 00:15:00,1.36896,1.36896,1.368925,1.3689550000000001,74.41000080108643
2025-12-30 00:16:00,1.3689550000000001,1.36896,1.368945,1.3689500000000001,40.570000648498535
2025-12-30 00:17:00,1.3689300000000002,1.368945,1.3689,1.3689300000000002,43.210000872612
2025-12-30 00:18:00,1.368935,1.3689400000000003,1.368915,1.368925,45.96000039577484
2025-12-30 00:19:00,1.368925,1.368925,1.3689,1.3689,49.28000056743622
2025-12-30 00:20:00,1.3689,1.3689300000000002,1.3689,1.3689200000000001,61.67000126838684
2025-12-30 00:21:00,1.3689250000000002,1.368945,1.3689,1.3689400000000003,38.35000002384186
2025-12-30 00:22:00,1.36897,1.36905,1.36897,1.36904,82.68000102043152
2025-12-30 00:23:00,1.36904,1.3690550000000001,1.36902,1.3690250000000002,139.1900007724762
2025-12-30 00:24:00,1.3690250000000002,1.3690450000000003,1.36898,1.3690000000000002,110.35000085830688
2025-12-30 00:25:00,1.369005,1.36904,1.369005,1.36904,94.43000078201294
2025-12-30 00:26:00,1.36904,1.3690450000000003,1.36903,1.3690350000000002,54.3100004196167
2025-12-30 00:27:00,1.36904,1.36905,1.36904,1.36904,37.700000643730164
2025-12-30 00:28:00,1.36904,1.36911,1.36904,1.3690650000000002,86.8100004196167
2025-12-30 00:29:00,1.369065,1.3690700000000002,1.369045,1.36905,64.49000120162964
2025-12-30 00:30:00,1.36904,1.3691600000000002,1.36904,1.3691550000000001,144.80000066757202
2025-12-30 00:31:00,1.3691550000000001,1.3692350000000002,1.3691550000000001,1.3692350000000002,102.01000165939331
2025-12-30 00:32:00,1.36925,1.3693400000000002,1.36924,1.3692450000000003,186.98000288009644
2025-12-30 00:33:00,1.3692600000000001,1.3692900000000001,1.36921,1.36928,186.40000212192535
2025-12-30 00:34:00,1.3692700000000002,1.369345,1.3692700000000002,1.3693400000000002,110.12000167369843
2025-12-30 00:35:00,1.3693400000000002,1.3694000000000002,1.3693400000000002,1.369345,83.16000139713287
2025-12-30 00:36:00,1.36935,1.36935,1.3693,1.3693,37.44000065326691
2025-12-30 00:37:00,1.3692900000000001,1.369345,1.3692900000000001,1.3693400000000002,44.040000557899475
2025-12-30 00:38:00,1.3693400000000002,1.3693400000000002,1.3692650000000002,1.3692700000000002,80.70000088214874
2025-12-30 00:39:00,1.36928,1.3692900000000001,1.369275,1.36928,55.22000050544739
2025-12-30 00:40:00,1.369285,1.36935,1.3692700000000002,1.3693350000000002,80.33000099658966
2025-12-30 00:41:00,1.3693300000000002,1.3693650000000002,1.3693250000000001,1.3693350000000002,105.73000061511993
2025-12-30 00:42:00,1.3693350000000002,1.3693400000000002,1.3693250000000001,1.3693350000000002,70.80000066757202
2025-12-30 00:43:00,1.369335,1.3693950000000001,1.3693300000000002,1.36938,81.67000019550323
2025-12-30 00:44:00,1.3693750000000002,1.369415,1.3693750000000002,1.3693950000000001,111.34000182151794
2025-12-30 00:45:00,1.36939,1.369405,1.36938,1.3693950000000001,85.13000094890594
2025-12-30 00:46:00,1.36939,1.3693950000000001,1.369385,1.3693950000000001,41.389999985694885
2025-12-30 00:47:00,1.36939,1.36939,1.36938,1.369385,44.19000017642975
2025-12-30 00:48:00,1.3693850000000003,1.36939,1.369285,1.36939,114.67000102996826
2025-12-30 00:49:00,1.36939,1.3694100000000002,1.369335,1.36938,164.9400007724762
2025-12-30 00:50:00,1.369385,1.3694000000000002,1.369385,1.36939,72.11000084877014
2025-12-30 00:51:00,1.369395,1.36942,1.369395,1.36942,120.36000156402588
2025-12-30 00:52:00,1.369415,1.369415,1.36939,1.3694000000000002,125.81000173091888
2025-12-30 00:53:00,1.3694000000000002,1.3694350000000002,1.3694000000000002,1.369415,135.920001745224
